event,x,y,z,adc,zelem,layer
124,-29.6154,10.3761,-42.3155,349,0,7
124,-29.8672,9.62731,-1.00195,163.474,0,7
124,-29.8991,9.52792,23.473,510.961,0,7
124,-29.8783,9.59279,129.676,187.938,0,7
124,-29.9047,9.51021,-95.2874,221.906,0,7
124,-30.0199,9.14024,139.583,1054.65,0,7
124,-30.378,7.86834,198.215,372.916,0,7
124,-30.4933,7.40895,271.977,923.407,0,7
124,-30.6982,6.50797,169.996,4350.85,0,7
124,-30.7049,6.47652,202.329,719.418,0,7
124,-30.688,6.55627,-87.5554,990.846,0,7
124,-30.8673,5.65198,226.332,1666.98,0,7
124,-30.8723,5.62466,-62.5194,523.436,0,7
124,-30.8963,5.49158,-51.3932,829.842,0,7
124,-31.0638,4.44679,-61.0421,491.798,0,7
124,-31.0629,4.45351,40.7006,233.293,0,7
124,-31.1233,4.00934,-42.9498,239.66,0,7
124,-31.1761,3.57555,-42.9832,127.985,0,7
124,-31.2028,3.33448,240.953,777.849,0,7
124,-31.2255,3.11512,246.333,881.949,0,7
124,-31.2634,2.70869,-59.5589,1647.09,0,7
124,-31.3204,1.94056,53.1527,734.957,0,7
124,-31.3768,0.479188,37.2645,1891.36,0,7
124,-31.3769,0.477901,243.387,483.954,0,7
124,-31.3795,0.247022,-93.9951,912.057,0,7
124,5.30567,30.9287,166.92,36,0,7
124,-28.1644,13.8384,31.452,49,0,7
124,31.3554,1.25393,26.788,37,0,7
124,-24.0201,20.1933,237.643,87,0,7
124,24.8477,19.1658,-61.828,31,0,7
124,-25.8784,17.7494,47.14,28,0,7
124,-26.6637,-16.5464,219.062,67,0,7
124,-9.25784,29.9838,121.876,72,0,7
124,-31.3784,-0.361281,41.8132,862.122,1,7
124,-31.3801,-0.154358,2.76404,879.049,1,7
124,-31.3795,-0.25351,-75.3431,265.016,1,7
124,-31.3692,-0.843277,74.9509,1031.83,1,7
124,-31.3669,-0.922315,-13.5036,81.5275,1,7
124,-31.3581,-1.18668,-29.389,630.103,1,7
124,-31.3508,-1.36562,-297.794,2184.45,1,7
124,-31.346,-1.47006,-44.9388,9642.85,1,7
124,-31.3162,-2.0086,54.6828,4393.3,1,7
124,-31.3184,-1.97278,-205.716,602.897,1,7
124,-31.2815,-2.49014,-11.2618,436.182,1,7
124,-31.1666,-3.65807,74.7719,887.009,1,7
124,-31.1228,-4.01358,-10.2178,959.781,1,7
124,-31.0731,-4.38124,95.2849,181.289,1,7
124,-31.0389,-4.61785,36.7446,773.451,1,7
124,-30.8028,-5.99339,32.5019,219.355,1,7
124,-30.6984,-6.50726,33.8429,111.438,1,7
124,-30.5458,-7.18958,58.436,36.1387,1,7
124,-30.3956,-7.80006,84.9615,62.5376,1,7
124,-30.3915,-7.81616,-175.669,485.809,1,7
124,-30.378,-7.86832,58.012,14.0694,1,7
124,-30.378,-7.86831,-46.292,15.0277,1,7
124,-30.1834,-8.58462,84.644,407.302,1,7
124,-30.1566,-8.67847,-64.0779,351.743,1,7
124,-30.1952,-8.54316,57.4383,49.5232,1,7
124,-30.1952,-8.54316,-46.63,59.1664,1,7
124,-30.0745,-8.95872,-211.278,1783.39,1,7
124,-30.0128,-9.16334,104.736,1509.62,1,7
124,-29.7397,-10.0144,-35.993,735.128,1,7
124,-29.239,-11.3937,6.78011,1384.24,1,7
124,-29.2483,-11.3699,-88.8788,1103.35,1,7
124,-28.9594,-12.0868,73.3347,1333.49,1,7
124,-28.949,-12.1116,87.6427,1391.04,1,7
124,-28.8072,-12.4452,11.4111,491.31,1,7
124,-28.8169,-12.4227,-170.466,1130.82,1,7
124,-28.6574,-12.7863,-184.983,747.954,1,7
124,-28.5784,-12.962,-146.85,786.672,1,7
124,-28.5268,-13.075,98.6959,991.922,1,7
