event,x,y,z,adc,zelem,layer
6,9.97468,-30.3552,-69.5527,282.957,0,8
6,10.6793,-30.1145,253.291,1651.03,0,8
6,13.0328,-29.1732,164.356,234.513,0,8
6,14.0619,-28.6913,-92.9618,645.529,0,8
6,15.1297,-28.1429,192.146,455.147,0,8
6,18.8415,-25.8056,120.498,1077.14,0,8
6,18.9241,-25.7451,203.818,553.263,0,8
6,19.612,-25.225,144.245,472.381,0,8
6,23.5881,-21.553,253.348,270.424,0,8
6,24.2123,-20.8493,192.003,421.066,0,8
6,25.4403,-19.3319,93.363,330.519,0,8
6,27.9998,-15.3929,302.718,259.45,0,8
6,28.5707,-14.3054,227.049,617.024,0,8
6,29.2494,-12.8609,-89.7086,1481.9,0,8
6,29.2505,-12.8585,-36.751,314.906,0,8
6,30.2432,-10.3092,-52.4172,230.622,0,8
6,30.5938,-9.21677,305.78,218,0,8
6,31.2939,-6.45158,-83.452,11.11,0,8
6,31.3482,-6.18213,83.5563,138.456,0,8
6,31.4668,-5.54705,-54.6918,471.456,0,8
6,31.5723,-4.91134,266.385,1436.92,0,8
6,31.7261,-3.79259,179.015,755.601,0,8
6,31.7309,-3.75255,127.739,1853.9,0,8
6,31.7912,-3.20155,-105.5,27,0,8
6,31.8733,-2.24081,283.133,1223.8,0,8
6,31.8856,-2.0587,-29.1004,606.452,0,8
6,31.9518,-0.114712,227.401,132.532,0,8
6,31.8341,2.74198,-102.151,655.32,0,8
6,31.5253,5.20469,70.522,944.107,0,8
6,31.5532,5.03253,166.757,771.921,0,8
6,31.5324,5.16112,139.319,410.551,0,8
6,31.353,6.15802,298.385,804.693,0,8
6,30.6089,9.16658,138.575,512.684,0,8
6,28.7349,13.9728,26.231,57.4111,0,8
6,28.4161,14.6102,-69.7629,346.66,0,8
6,27.8872,15.5961,-98.7317,267.709,0,8
6,22.0201,23.1526,200.155,463.082,0,8
6,20.9669,24.1106,280.968,156.176,0,8
6,17.8624,26.4927,155.682,124.696,0,8
6,11.5668,29.7849,-96.0243,245.278,0,8
6,7.65853,31.0206,153.436,345.814,0,8
6,3.01761,31.8092,-61.2065,986.902,0,8
6,1.04169,31.935,139.802,113.852,0,8
6,-2.2337,31.8738,218.61,3771.82,0,8
6,-2.5027,31.8538,226.367,1605.36,0,8
6,-4.54448,31.6272,-67.4677,275.812,0,8
6,-4.72515,31.6007,147.59,185.577,0,8
6,-5.4849,31.4777,282.543,425.857,0,8
6,-6.11766,31.3609,-97.7199,174.435,0,8
6,-6.77695,31.225,-87.2139,91.954,0,8
6,-7.46544,31.0676,141.964,86.5654,0,8
6,-7.85805,30.9707,143.467,101.262,0,8
6,-9.80944,30.409,154.843,472.354,0,8
6,-13.8106,28.8132,227.866,55.4722,0,8
6,-14.5031,28.4708,-46.1359,640.011,0,8
6,-14.7974,28.319,-23.1497,1493.16,0,8
6,-14.8064,28.3143,-20.7,11.1311,0,8
6,-15.1929,28.1088,299.476,935.243,0,8
6,-18.5722,26.0001,16.1145,882.549,0,8
6,-20.191,24.764,148.372,990.682,0,8
6,-20.6679,24.3674,194.948,517.56,0,8
6,-20.6729,24.3631,8.8168,626.018,0,8
6,-21.3385,23.7823,83.2958,1966.4,0,8
6,-21.444,23.6873,105.961,377.472,0,8
6,-21.8012,23.3589,211.432,308.558,0,8
6,-22.0201,23.1527,55.58,219.324,0,8
6,-22.8643,22.3194,-70.5389,165.561,0,8
6,-22.9306,22.2513,-35.4529,275.193,0,8
6,-23.1524,22.0204,124.308,326.03,0,8
6,-23.6011,21.5387,-50.3819,3223.36,0,8
6,-25.0218,19.8706,-65.418,4150.53,0,8
6,-25.2045,19.6383,275.828,852.337,0,8
6,-25.051,19.8338,218.585,601.374,0,8
6,-25.0207,19.872,-55.6925,914,0,8
6,-26.2382,18.2343,254.71,419.403,0,8
6,-26.6817,17.5789,255.154,82.3545,0,8
6,-28.0755,15.2544,4.65072,829.881,0,8
6,-28.7572,13.9268,285.252,218.358,0,8
6,-29.2192,12.9294,-48.3349,1260.86,0,8
6,-30.42,9.77508,140.448,194.216,0,8
6,-31.4832,5.45319,-85.4748,551.385,0,8
6,-31.4086,5.86769,103.134,268.417,0,8
6,-31.7423,3.65428,-104.845,662.445,0,8
6,-31.9512,-0.227947,-73.4521,716.503,1,8
6,-31.9173,-1.48928,95.85,273.903,1,8
6,-31.9207,-1.41427,-170.156,238.674,1,8
6,-31.7574,-3.52105,-188.66,274.094,1,8
6,-31.675,-4.1985,-99.0698,229.833,1,8
6,-31.592,-4.78314,49.4725,489.053,1,8
6,-31.5549,-5.02151,-44.2653,577.916,1,8
6,-31.3293,-6.27715,-126.575,44.3793,1,8
6,-31.1817,-6.97357,-126.407,273.927,1,8
6,-31.1817,-6.97357,-180.357,333.678,1,8
6,-30.7208,-8.7843,-302.209,837.87,1,8
6,-30.0389,-10.8901,-140.543,879.301,1,8
6,-29.5562,-12.1393,-209.78,269.811,1,8
6,-29.3014,-12.742,-265.034,150.635,1,8
6,-28.4395,-14.5646,-150.28,564.447,1,8
6,-28.2345,-14.958,-211.73,271.263,1,8
6,-23.1919,-21.9788,-305.518,122.254,1,8
6,-22.8825,-22.3007,-108.874,514.471,1,8
6,-22.9059,-22.2767,-305.581,36.337,1,8
6,-19.08,-25.6297,-167.914,197.867,1,8
6,-18.8959,-25.7658,5.79652,882.337,1,8
6,-16.8432,-27.1521,-70.4684,255.224,1,8
6,-10.3915,-30.215,-216.924,183.964,1,8
6,-7.92213,-30.9543,-35.1217,75.3882,1,8
6,-6.41857,-31.3007,-145.097,1278.79,1,8
6,-3.69883,-31.7372,-187.343,147.547,1,8
6,-2.44125,-31.8586,-261.341,581.179,1,8
6,-1.06326,-31.9343,-187.441,251.667,1,8
6,1.044,-31.9349,-128.287,818.893,1,8
6,3.03727,-31.8073,47.8319,223.103,1,8
6,5.05111,-31.5502,52.8254,66.6859,1,8
6,5.05111,-31.5502,51.652,14.8729,1,8
6,6.97357,-31.1817,-270.823,96.6747,1,8
6,12.5556,-29.3818,-12.6044,77.5867,1,8
6,16.59,-27.3076,-127.746,404.998,1,8
6,18.8816,-25.7763,-84.2111,209.312,1,8
6,20.851,-24.2109,-150.773,984.722,1,8
6,20.8489,-24.2127,-163.241,461.043,1,8
6,21.054,-24.0345,66.1444,292.793,1,8
6,21.9993,-23.1724,-271.629,2297.8,1,8
6,24.2186,-20.8421,-198.715,896.777,1,8
6,24.7998,-20.147,56.8692,424.789,1,8
6,25.5233,-19.2221,-115.898,798.093,1,8
6,25.8693,-18.7539,90.158,803.452,1,8
6,25.8405,-18.7936,49.1716,421.601,1,8
